,SNO,Gene ID,Transcript ID,Exon ID,Exon Start,Exon End,Exon Length
1373,1374,ENSG00000255363,ENST00000355909,ENSE00002146215,76628096,76628481,386
1374,1375,ENSG00000255382,ENST00000316124,ENSE00002170021,82791662,82791724,63
1375,1376,ENSG00000255382,ENST00000316124,ENSE00002150791,82816764,82817146,383
1376,1377,ENSG00000255388,ENST00000316124,ENSE00002191242,41714405,41714448,44
1377,1378,ENSG00000255388,ENST00000316124,ENSE00002194274,41712349,41712453,105
1378,1379,ENSG00000255388,ENST00000316124,ENSE00002170647,41620348,41620399,52
1379,1380,ENSG00000255388,ENST00000316124,ENSE00002188605,41591106,41591196,91
1380,1381,ENSG00000255388,ENST00000316124,ENSE00002196856,41589419,41589645,227
1381,1382,ENSG00000255388,ENST00000316124,ENSE00002144011,41528140,41528209,70
1382,1383,ENSG00000255388,ENST00000316124,ENSE00002154936,41518895,41519164,270
1383,1384,ENSG00000255388,ENST00000355909,ENSE00002181373,41712349,41712408,60
1384,1385,ENSG00000255388,ENST00000355909,ENSE00002196856,41589419,41589645,227
1385,1386,ENSG00000255388,ENST00000355909,ENSE00002176123,41586735,41586901,167
1386,1387,ENSG00000255406,ENST00000316124,ENSE00003833627,134026900,134027034,135
1387,1388,ENSG00000255406,ENST00000316124,ENSE00003839643,134027683,134028133,451
1388,1389,ENSG00000255406,ENST00000316124,ENSE00003836354,134029838,134030167,330
1389,1390,ENSG00000255406,ENST00000355909,ENSE00002158389,134026987,134027066,80
1390,1391,ENSG00000255406,ENST00000355909,ENSE00002192709,134027683,134028118,436
1391,1392,ENSG00000255418,ENST00000316124,ENSE00002144540,23164900,23165093,194
1392,1393,ENSG00000255418,ENST00000316124,ENSE00002149773,23165190,23165333,144
1393,1394,ENSG00000255418,ENST00000316124,ENSE00002164758,23166493,23166613,121
1394,1395,ENSG00000255418,ENST00000316124,ENSE00002141290,23166736,23166786,51
1395,1396,ENSG00000255418,ENST00000355909,ENSE00002173270,23165187,23165333,147
1396,1397,ENSG00000255418,ENST00000355909,ENSE00002164758,23166493,23166613,121
1397,1398,ENSG00000255418,ENST00000355909,ENSE00002161165,23183400,23183474,75
1398,1399,ENSG00000255418,ENST00000355909,ENSE00002143363,23189999,23190046,48
1399,1400,ENSG00000255418,ENST00000355909,ENSE00002185194,23192013,23192084,72
1400,1401,ENSG00000255418,ENST00000355909,ENSE00002186581,23192346,23192403,58
1401,1402,ENSG00000255418,ENST00000355909,ENSE00002197884,23202998,23203161,164
1402,1403,ENSG00000255427,ENST00000316124,ENSE00002180754,34570876,34571003,128
1403,1404,ENSG00000255427,ENST00000316124,ENSE00002160386,34573547,34573982,436
1404,1405,ENSG00000255433,ENST00000316124,ENSE00002140665,56848478,56848615,138
1405,1406,ENSG00000255433,ENST00000316124,ENSE00002158407,56871091,56871251,161
1406,1407,ENSG00000255433,ENST00000316124,ENSE00002200181,56874724,56874843,120
1407,1408,ENSG00000255433,ENST00000316124,ENSE00002149580,56875597,56877211,1615
1408,1409,ENSG00000255433,ENST00000355909,ENSE00002190302,56848568,56848615,48
1409,1410,ENSG00000255433,ENST00000355909,ENSE00002158407,56871091,56871251,161
1410,1411,ENSG00000255433,ENST00000355909,ENSE00002169900,56875597,56878078,2482
1411,1412,ENSG00000255484,ENST00000316124,ENSE00002176375,112555677,112555802,126
1412,1413,ENSG00000255484,ENST00000316124,ENSE00002162434,112553165,112553361,197
1413,1414,ENSG00000255484,ENST00000316124,ENSE00002193082,112548247,112548357,111
1414,1415,ENSG00000255484,ENST00000316124,ENSE00002180752,112534220,112535852,1633
1415,1416,ENSG00000255502,ENST00000316124,ENSE00002194033,97942606,97942762,157
1416,1417,ENSG00000255502,ENST00000316124,ENSE00002165354,97937028,97937090,63
1417,1418,ENSG00000255502,ENST00000316124,ENSE00002193436,97891088,97891292,205
1418,1419,ENSG00000255502,ENST00000316124,ENSE00002181596,97878781,97878901,121
1419,1420,ENSG00000255502,ENST00000355909,ENSE00002194033,97942606,97942762,157
1420,1421,ENSG00000255502,ENST00000355909,ENSE00002165354,97937028,97937090,63
1421,1422,ENSG00000255502,ENST00000355909,ENSE00002198985,97918423,97918976,554
1422,1423,ENSG00000255512,ENST00000316124,ENSE00002166748,135075611,135075899,289
1423,1424,ENSG00000255512,ENST00000316124,ENSE00002194129,135074114,135074371,258
1424,1425,ENSG00000255512,ENST00000316124,ENSE00002186612,135061781,135061947,167
1425,1426,ENSG00000255553,ENST00000316124,ENSE00002148273,62081614,62082184,571
1426,1427,ENSG00000255553,ENST00000316124,ENSE00002156234,62077277,62077493,217
1427,1428,ENSG00000255666,ENST00000316124,ENSE00003836657,94638045,94638160,116
1428,1429,ENSG00000255666,ENST00000316124,ENSE00003835700,94638252,94638353,102
1429,1430,ENSG00000255666,ENST00000316124,ENSE00003836450,94638674,94638767,94
1430,1431,ENSG00000255666,ENST00000316124,ENSE00003835920,94639826,94639897,72
1431,1432,ENSG00000255666,ENST00000316124,ENSE00003839936,94640214,94640322,109
1432,1433,ENSG00000255666,ENST00000316124,ENSE00003837046,94642000,94642157,158
1433,1434,ENSG00000255666,ENST00000316124,ENSE00003837503,94643970,94644134,165
1434,1435,ENSG00000255666,ENST00000316124,ENSE00002228755,94647335,94647578,244
1435,1436,ENSG00000255666,ENST00000316124,ENSE00002319360,94648017,94648108,92
1436,1437,ENSG00000255666,ENST00000316124,ENSE00002241905,94648260,94648388,129
1437,1438,ENSG00000255666,ENST00000316124,ENSE00002228281,94650474,94650537,64
1438,1439,ENSG00000255666,ENST00000316124,ENSE00003831981,94651477,94652884,1408
1439,1440,ENSG00000255666,ENST00000355909,ENSE00002321943,94641907,94641944,38
1440,1441,ENSG00000255666,ENST00000355909,ENSE00001622245,94647335,94647390,56
1441,1442,ENSG00000255666,ENST00000355909,ENSE00002205215,94647466,94647578,113
1442,1443,ENSG00000255666,ENST00000355909,ENSE00002319360,94648017,94648108,92
1443,1444,ENSG00000255666,ENST00000355909,ENSE00002241905,94648260,94648388,129
1444,1445,ENSG00000255666,ENST00000355909,ENSE00002228281,94650474,94650537,64
1445,1446,ENSG00000255666,ENST00000355909,ENSE00002305907,94651477,94651628,152
1446,1447,ENSG00000255666,ENST00000556163,ENSE00002438549,94641930,94641944,15
1447,1448,ENSG00000255666,ENST00000556163,ENSE00002228755,94647335,94647578,244
1448,1449,ENSG00000255666,ENST00000556163,ENSE00002293895,94648260,94648574,315
1449,1450,ENSG00000255666,ENST00000554197,ENSE00002311434,94647444,94647578,135
1450,1451,ENSG00000255666,ENST00000554197,ENSE00002241905,94648260,94648388,129
1451,1452,ENSG00000255666,ENST00000554197,ENSE00002228281,94650474,94650537,64
1452,1453,ENSG00000255666,ENST00000554197,ENSE00002293231,94651477,94651631,155
1453,1454,ENSG00000255666,ENST00000533922,ENSE00002299619,94647479,94647578,100
1454,1455,ENSG00000255666,ENST00000533922,ENSE00002298278,94648017,94648102,86
1455,1456,ENSG00000255666,ENST00000533922,ENSE00002241905,94648260,94648388,129
1456,1457,ENSG00000255666,ENST00000533922,ENSE00002228281,94650474,94650537,64
1457,1458,ENSG00000255666,ENST00000533922,ENSE00002253405,94651477,94651629,153
1458,1459,ENSG00000255774,ENST00000316124,ENSE00003822325,69481426,69481545,120
1459,1460,ENSG00000255774,ENST00000316124,ENSE00003824033,69475567,69477613,2047
1460,1461,ENSG00000255774,ENST00000355909,ENSE00002209798,69479696,69479940,245
1461,1462,ENSG00000255774,ENST00000355909,ENSE00002284513,69477133,69477613,481
1462,1463,ENSG00000255998,ENST00000316124,ENSE00002229148,126690479,126690698,220
1463,1464,ENSG00000255998,ENST00000316124,ENSE00002295299,126691800,126691918,119
1464,1465,ENSG00000255998,ENST00000355909,ENSE00002254812,126690481,126690588,108
1465,1466,ENSG00000255998,ENST00000355909,ENSE00002217484,126691800,126691915,116
1466,1467,ENSG00000255998,ENST00000355909,ENSE00002324527,126695517,126695832,316
1467,1468,ENSG00000256494,ENST00000316124,ENSE00002275464,126405459,126405528,70
1468,1469,ENSG00000256494,ENST00000316124,ENSE00002234485,126400792,126401695,904
1469,1470,ENSG00000256551,ENST00000316124,ENSE00002213046,128117914,128118132,219
1470,1471,ENSG00000256551,ENST00000316124,ENSE00002242313,128112705,128112844,140
1471,1472,ENSG00000256551,ENST00000316124,ENSE00002276099,128087729,128087856,128
1472,1473,ENSG00000256551,ENST00000316124,ENSE00002247887,128086985,128087298,314
1473,1474,ENSG00000256551,ENST00000355909,ENSE00002227269,128117914,128118130,217
1474,1475,ENSG00000256551,ENST00000355909,ENSE00002245646,128112711,128112844,134
1475,1476,ENSG00000256551,ENST00000355909,ENSE00002323533,128112229,128112423,195
1476,1477,ENSG00000256576,ENST00000316124,ENSE00002232716,132189179,132189695,517
1477,1478,ENSG00000256576,ENST00000316124,ENSE00002290912,132186735,132187701,967
1478,1479,ENSG00000256659,ENST00000316124,ENSE00002233269,128118217,128118777,561
1479,1480,ENSG00000256659,ENST00000316124,ENSE00002312265,128120539,128120907,369
1480,1481,ENSG00000256659,ENST00000316124,ENSE00002223102,128121227,128121952,726
1481,1482,ENSG00000256684,ENST00000316124,ENSE00002289368,96508425,96508481,57
1482,1483,ENSG00000256684,ENST00000316124,ENSE00002309398,96510928,96511010,83
1483,1484,ENSG00000256684,ENST00000316124,ENSE00002455702,96512070,96512080,11
1484,1485,ENSG00000256684,ENST00000316124,ENSE00002305976,96514496,96514748,253
1485,1486,ENSG00000256717,ENST00000316124,ENSE00002276309,115659658,115659724,67
1486,1487,ENSG00000256717,ENST00000316124,ENSE00002294757,115676686,115676781,96
1487,1488,ENSG00000256717,ENST00000316124,ENSE00002299694,115842736,115843146,411
1488,1489,ENSG00000257067,ENST00000316124,ENSE00002315090,115932774,115932963,190
1489,1490,ENSG00000257067,ENST00000316124,ENSE00002304636,115934248,115934350,103
1490,1491,ENSG00000257067,ENST00000316124,ENSE00002232869,115941558,115941727,170
1491,1492,ENSG00000257067,ENST00000316124,ENSE00002291827,115942911,115942995,85
1492,1493,ENSG00000257067,ENST00000355909,ENSE00002209176,115932857,115932963,107
1493,1494,ENSG00000257067,ENST00000355909,ENSE00002304636,115934248,115934350,103
1494,1495,ENSG00000257067,ENST00000355909,ENSE00002202707,115940118,115940210,93
1495,1496,ENSG00000257139,ENST00000316124,ENSE00002421333,70180338,70180538,201
1496,1497,ENSG00000257139,ENST00000316124,ENSE00002363686,70199733,70199819,87
1497,1498,ENSG00000257139,ENST00000316124,ENSE00002359505,70201715,70202004,290
1498,1499,ENSG00000258100,ENST00000316124,ENSE00003850791,91344435,91344531,97
1499,1500,ENSG00000258100,ENST00000316124,ENSE00003849584,91356900,91357114,215
1500,1501,ENSG00000258100,ENST00000316124,ENSE00003842719,91362210,91362413,204
1501,1502,ENSG00000258100,ENST00000316124,ENSE00003848408,91365117,91365224,108
1502,1503,ENSG00000258100,ENST00000316124,ENSE00003844074,91366431,91366473,43
1503,1504,ENSG00000258100,ENST00000316124,ENSE00002332474,91367931,91368606,676
1504,1505,ENSG00000258100,ENST00000355909,ENSE00002324741,91362196,91362413,218
1505,1506,ENSG00000258100,ENST00000355909,ENSE00002332474,91367931,91368606,676
1506,1507,ENSG00000258586,ENST00000316124,ENSE00002461163,73829896,73830135,240
1507,1508,ENSG00000258586,ENST00000316124,ENSE00002463077,73822559,73823492,934
1508,1509,ENSG00000258742,ENST00000316124,ENSE00002482547,92886352,92886433,82
1509,1510,ENSG00000258742,ENST00000316124,ENSE00002432655,92891795,92891887,93
1510,1511,ENSG00000258742,ENST00000316124,ENSE00002516768,92892756,92893026,271
1511,1512,ENSG00000258742,ENST00000355909,ENSE00002491838,92891424,92891701,278
1512,1513,ENSG00000258742,ENST00000355909,ENSE00002500827,92891795,92893506,1712
1513,1514,ENSG00000258742,ENST00000556163,ENSE00002445538,92891609,92891701,93
1514,1515,ENSG00000258742,ENST00000556163,ENSE00002432655,92891795,92891887,93
1515,1516,ENSG00000258742,ENST00000556163,ENSE00002535440,92892781,92893026,246
1516,1517,ENSG00000258742,ENST00000554197,ENSE00002460731,92891617,92891701,85
1517,1518,ENSG00000258742,ENST00000554197,ENSE00002432655,92891795,92891887,93
1518,1519,ENSG00000258742,ENST00000554197,ENSE00002516768,92892756,92893026,271
1519,1520,ENSG00000258743,ENST00000316124,ENSE00002474602,82642620,82642674,55
1520,1521,ENSG00000258743,ENST00000316124,ENSE00002482604,82650924,82651657,734
1521,1522,ENSG00000258743,ENST00000355909,ENSE00002444908,82642627,82642674,48
1522,1523,ENSG00000258743,ENST00000355909,ENSE00002467584,82650924,82650996,73
1523,1524,ENSG00000258743,ENST00000355909,ENSE00002464869,82657115,82657766,652
1524,1525,ENSG00000258743,ENST00000556163,ENSE00002500735,82642632,82642674,43
1525,1526,ENSG00000258743,ENST00000556163,ENSE00002467584,82650924,82650996,73
1526,1527,ENSG00000258743,ENST00000556163,ENSE00002434576,82685380,82685431,52
1527,1528,ENSG00000258743,ENST00000556163,ENSE00002455648,82687314,82687369,56
1528,1529,ENSG00000258743,ENST00000556163,ENSE00002535603,82694790,82694868,79
1529,1530,ENSG00000258743,ENST00000556163,ENSE00002521143,82706701,82706825,125
1530,1531,ENSG00000258743,ENST00000554197,ENSE00002429798,82642636,82642674,39
1531,1532,ENSG00000258743,ENST00000554197,ENSE00002467584,82650924,82650996,73
1532,1533,ENSG00000258743,ENST00000554197,ENSE00002474085,82687314,82687370,57
1533,1534,ENSG00000258815,ENST00000316124,ENSE00002501543,85318060,85318115,56
1534,1535,ENSG00000258815,ENST00000316124,ENSE00002504116,85318958,85318979,22
1535,1536,ENSG00000258815,ENST00000316124,ENSE00002504266,85342472,85342912,441
1536,1537,ENSG00000258859,ENST00000316124,ENSE00002509966,87572961,87573022,62
1537,1538,ENSG00000258859,ENST00000316124,ENSE00002512567,87440943,87441029,87
1538,1539,ENSG00000258859,ENST00000316124,ENSE00002451675,87440190,87440261,72
1539,1540,ENSG00000258859,ENST00000316124,ENSE00002465452,87406380,87406487,108
1540,1541,ENSG00000258859,ENST00000316124,ENSE00002463136,87369740,87369832,93
1541,1542,ENSG00000258859,ENST00000316124,ENSE00002482047,87368446,87368526,81
1542,1543,ENSG00000258859,ENST00000316124,ENSE00002512827,87353070,87353110,41
1543,1544,ENSG00000259004,ENST00000316124,ENSE00002475013,101120856,101121144,289
1544,1545,ENSG00000259004,ENST00000316124,ENSE00002486195,101122889,101123542,654
1545,1546,ENSG00000259245,ENST00000316124,ENSE00002564642,36046082,36046285,204
1546,1547,ENSG00000259245,ENST00000316124,ENSE00002550584,36049102,36049529,428
1547,1548,ENSG00000259256,ENST00000316124,ENSE00002571551,3350487,3350559,73
1548,1549,ENSG00000259256,ENST00000316124,ENSE00002544859,3348133,3348250,118
1549,1550,ENSG00000259256,ENST00000316124,ENSE00002541733,3347776,3347988,213
1550,1551,ENSG00000259267,ENST00000316124,ENSE00002560583,70939053,70939180,128
1551,1552,ENSG00000259267,ENST00000316124,ENSE00002569795,70954219,70954546,328
1552,1553,ENSG00000259267,ENST00000316124,ENSE00002543917,70955564,70955641,78
1553,1554,ENSG00000259267,ENST00000355909,ENSE00002555369,70939133,70939180,48
1554,1555,ENSG00000259267,ENST00000355909,ENSE00002569434,70943784,70944144,361
1555,1556,ENSG00000259284,ENST00000316124,ENSE00002573846,61729850,61730004,155
1556,1557,ENSG00000259284,ENST00000316124,ENSE00002540567,61730582,61731389,808
1557,1558,ENSG00000259448,ENST00000316124,ENSE00002574043,31216020,31216037,18
1558,1559,ENSG00000259448,ENST00000316124,ENSE00002557701,31219289,31220720,1432
1559,1560,ENSG00000259448,ENST00000355909,ENSE00002553693,31216021,31216037,17
1560,1561,ENSG00000259448,ENST00000355909,ENSE00002541365,31223995,31224445,451
1561,1562,ENSG00000259815,ENST00000316124,ENSE00002620260,208627974,208628085,112
1562,1563,ENSG00000259815,ENST00000316124,ENSE00002576286,208626741,208626913,173
1563,1564,ENSG00000259837,ENST00000316124,ENSE00002591005,927934,927993,60
1564,1565,ENSG00000259837,ENST00000316124,ENSE00002620780,926083,926883,801
1565,1566,ENSG00000259947,ENST00000316124,ENSE00002584479,1889114,1889295,182
1566,1567,ENSG00000259947,ENST00000316124,ENSE00002614288,1890133,1890434,302
1567,1568,ENSG00000260009,ENST00000316124,ENSE00002617490,14369936,14370266,331
1568,1569,ENSG00000260009,ENST00000316124,ENSE00002615031,14363109,14363295,187
1569,1570,ENSG00000260151,ENST00000316124,ENSE00002617821,27343436,27344651,1216
1570,1571,ENSG00000260151,ENST00000316124,ENSE00002582589,27344739,27344917,179
1571,1572,ENSG00000260193,ENST00000316124,ENSE00002627986,136107808,136109081,1274
1572,1573,ENSG00000260193,ENST00000355909,ENSE00002585315,136109365,136109424,60
1573,1574,ENSG00000260193,ENST00000355909,ENSE00002626498,136108105,136108819,715
1574,1575,ENSG00000260423,ENST00000316124,ENSE00002615795,9367464,9369596,2133
1575,1576,ENSG00000260423,ENST00000316124,ENSE00002602593,9375858,9376086,229
1576,1577,ENSG00000260423,ENST00000316124,ENSE00002603796,9394531,9394657,127
1577,1578,ENSG00000260423,ENST00000316124,ENSE00002579076,9395719,9397617,1899
1578,1579,ENSG00000260792,ENST00000316124,ENSE00002577040,104664733,104665558,826
1579,1580,ENSG00000260792,ENST00000316124,ENSE00002619788,104661120,104664109,2990
1580,1581,ENSG00000260913,ENST00000316124,ENSE00002594117,10412781,10414370,1590
1581,1582,ENSG00000260913,ENST00000316124,ENSE00002605012,10406138,10406215,78
1582,1583,ENSG00000260913,ENST00000316124,ENSE00002600401,10405133,10405371,239
1583,1584,ENSG00000260913,ENST00000355909,ENSE00002607589,10411608,10414515,2908
1584,1585,ENSG00000261092,ENST00000316124,ENSE00002576307,50394935,50395133,199
1585,1586,ENSG00000261092,ENST00000316124,ENSE00002581549,50390916,50391141,226
1586,1587,ENSG00000261194,ENST00000316124,ENSE00002586363,75712016,75712385,370
1587,1588,ENSG00000261194,ENST00000316124,ENSE00002607951,75696079,75697611,1533
1588,1589,ENSG00000261231,ENST00000316124,ENSE00002595005,47724568,47724846,279
1589,1590,ENSG00000261231,ENST00000316124,ENSE00002591601,47814630,47814743,114
1590,1591,ENSG00000261231,ENST00000316124,ENSE00002673189,47863446,47863599,154
1591,1592,ENSG00000261231,ENST00000355909,ENSE00002580882,47858579,47859929,1351
1592,1593,ENSG00000261231,ENST00000355909,ENSE00002673189,47863446,47863599,154
1593,1594,ENSG00000261231,ENST00000355909,ENSE00002578065,47879199,47879435,237
1594,1595,ENSG00000261231,ENST00000355909,ENSE00002600470,47880064,47880151,88
1595,1596,ENSG00000261231,ENST00000355909,ENSE00002606722,47907139,47907291,153
1596,1597,ENSG00000261231,ENST00000355909,ENSE00002624858,47907789,47908431,643
1597,1598,ENSG00000261249,ENST00000316124,ENSE00002593470,7307359,7307432,74
1598,1599,ENSG00000261249,ENST00000316124,ENSE00002623984,7302056,7303751,1696
1599,1600,ENSG00000261304,ENST00000316124,ENSE00002578427,34655619,34655764,146
1600,1601,ENSG00000261304,ENST00000316124,ENSE00002626793,34654298,34654417,120
1601,1602,ENSG00000261304,ENST00000316124,ENSE00002616172,34651684,34651776,93
1602,1603,ENSG00000261304,ENST00000316124,ENSE00002605111,34651135,34651262,128
1603,1604,ENSG00000261637,ENST00000316124,ENSE00003812895,51017544,51017895,352
1604,1605,ENSG00000261637,ENST00000316124,ENSE00002577952,51022220,51022276,57
1605,1606,ENSG00000261637,ENST00000316124,ENSE00002598913,51024808,51025059,252
1606,1607,ENSG00000261637,ENST00000316124,ENSE00002629515,51035536,51035771,236
1607,1608,ENSG00000261637,ENST00000355909,ENSE00002622112,51017758,51017895,138
1608,1609,ENSG00000261637,ENST00000355909,ENSE00002577952,51022220,51022276,57
1609,1610,ENSG00000261637,ENST00000355909,ENSE00002629573,51035536,51035777,242
1610,1611,ENSG00000261811,ENST00000316124,ENSE00002576606,5220505,5220594,90
1611,1612,ENSG00000261811,ENST00000316124,ENSE00002602656,5215854,5215984,131
1612,1613,ENSG00000261811,ENST00000316124,ENSE00002614649,5215394,5215444,51
1613,1614,ENSG00000263146,ENST00000316124,ENSE00002674099,78978463,78978843,381
1614,1615,ENSG00000263146,ENST00000316124,ENSE00002669640,78976555,78977429,875
1615,1616,ENSG00000263146,ENST00000355909,ENSE00002698820,78978786,78978843,58
1616,1617,ENSG00000263146,ENST00000355909,ENSE00002691329,78977095,78977429,335
1617,1618,ENSG00000263146,ENST00000556163,ENSE00002668673,78977555,78977883,329
1618,1619,ENSG00000263146,ENST00000556163,ENSE00002680748,78977288,78977429,142
1619,1620,ENSG00000263146,ENST00000554197,ENSE00002637083,78979040,78979074,35
1620,1621,ENSG00000263146,ENST00000554197,ENSE00002631184,78978351,78978738,388
1621,1622,ENSG00000264232,ENST00000316124,ENSE00002705789,65424013,65424071,59
1622,1623,ENSG00000264232,ENST00000316124,ENSE00002698203,65441690,65441823,134
1623,1624,ENSG00000264232,ENST00000316124,ENSE00002694307,65447147,65447512,366
1624,1625,ENSG00000264260,ENST00000316124,ENSE00002716173,76209510,76209532,23
1625,1626,ENSG00000264260,ENST00000316124,ENSE00002693043,76209744,76209878,135
1626,1627,ENSG00000264260,ENST00000316124,ENSE00002726887,76214256,76214456,201
1627,1628,ENSG00000264260,ENST00000316124,ENSE00002720822,76215583,76215702,120
1628,1629,ENSG00000264404,ENST00000316124,ENSE00002727703,47599634,47599830,197
1629,1630,ENSG00000264404,ENST00000316124,ENSE00002723297,47590139,47590319,181
1630,1631,ENSG00000264404,ENST00000316124,ENSE00003747316,47588681,47589508,828
1631,1632,ENSG00000264404,ENST00000355909,ENSE00002691920,47590166,47590330,165
1632,1633,ENSG00000264404,ENST00000355909,ENSE00002721850,47589178,47589508,331
1633,1634,ENSG00000264464,ENST00000316124,ENSE00002697760,49499390,49499424,35
1634,1635,ENSG00000264464,ENST00000316124,ENSE00002706075,49499706,49501860,2155
1635,1636,ENSG00000264699,ENST00000316124,ENSE00002726685,68264804,68264827,24
1636,1637,ENSG00000264699,ENST00000316124,ENSE00002733819,68263499,68263603,105
1637,1638,ENSG00000264699,ENST00000316124,ENSE00002687490,68261625,68261670,46
1638,1639,ENSG00000264699,ENST00000316124,ENSE00002720494,68260281,68260374,94
1639,1640,ENSG00000264699,ENST00000316124,ENSE00002686974,68258339,68258565,227
1640,1641,ENSG00000265352,ENST00000316124,ENSE00002713405,71782190,71782226,37
1641,1642,ENSG00000265352,ENST00000316124,ENSE00002709676,71736423,71736554,132
1642,1643,ENSG00000265352,ENST00000316124,ENSE00002731483,71735155,71735188,34
1643,1644,ENSG00000265352,ENST00000316124,ENSE00002719505,71734674,71734812,139
1644,1645,ENSG00000265352,ENST00000316124,ENSE00002695159,71732615,71732847,233
1645,1646,ENSG00000265352,ENST00000355909,ENSE00002728220,71782190,71782281,92
1646,1647,ENSG00000265352,ENST00000355909,ENSE00002713229,71779556,71779800,245
1647,1648,ENSG00000265352,ENST00000556163,ENSE00002731046,71788112,71788128,17
1648,1649,ENSG00000265352,ENST00000556163,ENSE00002712153,71786981,71787075,95
1649,1650,ENSG00000265352,ENST00000556163,ENSE00002711686,71782076,71782275,200
1650,1651,ENSG00000265374,ENST00000316124,ENSE00002707625,27225742,27225961,220
1651,1652,ENSG00000265374,ENST00000316124,ENSE00002689231,27234922,27235002,81
1652,1653,ENSG00000265374,ENST00000316124,ENSE00002718225,27235608,27235659,52
1653,1654,ENSG00000265374,ENST00000316124,ENSE00002724987,27243613,27243666,54
1654,1655,ENSG00000265374,ENST00000316124,ENSE00002728633,27247041,27247188,148
1655,1656,ENSG00000265485,ENST00000316124,ENSE00002689902,24628182,24628263,82
1656,1657,ENSG00000265485,ENST00000316124,ENSE00002734942,24659735,24660094,360
1657,1658,ENSG00000265485,ENST00000316124,ENSE00002723021,24660320,24662198,1879
1658,1659,ENSG00000265485,ENST00000355909,ENSE00003840808,24628233,24628263,31
1659,1660,ENSG00000265485,ENST00000355909,ENSE00003837214,24674275,24674459,185
1660,1661,ENSG00000265485,ENST00000355909,ENSE00003841189,24692564,24692670,107
1661,1662,ENSG00000265485,ENST00000355909,ENSE00003837470,24694256,24694366,111
1662,1663,ENSG00000265485,ENST00000355909,ENSE00003831660,24694926,24694999,74
1663,1664,ENSG00000265485,ENST00000355909,ENSE00003831912,24705644,24708542,2899
1664,1665,ENSG00000265485,ENST00000556163,ENSE00002705650,24656993,24657142,150
1665,1666,ENSG00000265485,ENST00000556163,ENSE00002734942,24659735,24660094,360
1666,1667,ENSG00000265485,ENST00000556163,ENSE00002684779,24660320,24660405,86
1667,1668,ENSG00000265485,ENST00000554197,ENSE00002697141,24673163,24673665,503
1668,1669,ENSG00000265485,ENST00000554197,ENSE00002731733,24674275,24674348,74
1669,1670,ENSG00000265514,ENST00000316124,ENSE00002684723,5081182,5081240,59
1670,1671,ENSG00000265514,ENST00000316124,ENSE00002704790,5084997,5085477,481
1671,1672,ENSG00000265514,ENST00000355909,ENSE00002733694,5084992,5085228,237
1672,1673,ENSG00000265514,ENST00000355909,ENSE00002710464,5095546,5095815,270
1673,1674,ENSG00000265555,ENST00000316124,ENSE00002732108,67813746,67814822,1077
1674,1675,ENSG00000265555,ENST00000316124,ENSE00002689778,67808505,67809576,1072
1675,1676,ENSG00000266258,ENST00000316124,ENSE00002714184,70335439,70335506,68
1676,1677,ENSG00000266258,ENST00000316124,ENSE00002692170,70336058,70336140,83
1677,1678,ENSG00000266258,ENST00000316124,ENSE00002697286,70336322,70336504,183
1678,1679,ENSG00000266258,ENST00000316124,ENSE00002709662,70351979,70352459,481
1679,1680,ENSG00000266258,ENST00000355909,ENSE00002701245,70336448,70336504,57
1680,1681,ENSG00000266258,ENST00000355909,ENSE00002718956,70339800,70339881,82
1681,1682,ENSG00000266258,ENST00000355909,ENSE00002698925,70348972,70349114,143
1682,1683,ENSG00000266258,ENST00000355909,ENSE00002732022,70351979,70352119,141
1683,1684,ENSG00000266278,ENST00000316124,ENSE00002727259,70384471,70384591,121
1684,1685,ENSG00000266278,ENST00000316124,ENSE00002696918,70383117,70383342,226
1685,1686,ENSG00000266278,ENST00000316124,ENSE00002720374,70380140,70382429,2290
1686,1687,ENSG00000267013,ENST00000316124,ENSE00002959778,55124120,55124306,187
1687,1688,ENSG00000267013,ENST00000316124,ENSE00002969075,55116954,55117083,130
1688,1689,ENSG00000267013,ENST00000316124,ENSE00002828490,55105904,55108653,2750
1689,1690,ENSG00000267013,ENST00000355909,ENSE00002820356,55119496,55119598,103
1690,1691,ENSG00000267013,ENST00000355909,ENSE00002969075,55116954,55117083,130
1691,1692,ENSG00000267013,ENST00000355909,ENSE00002815131,55108311,55108653,343
1692,1693,ENSG00000267407,ENST00000316124,ENSE00002837423,31542039,31542320,282
1693,1694,ENSG00000267407,ENST00000316124,ENSE00002743526,31548508,31548570,63
1694,1695,ENSG00000267407,ENST00000316124,ENSE00002884675,31554583,31554797,215
1695,1696,ENSG00000271334,ENST00000316124,ENSE00003492599,39520431,39520462,32
1696,1697,ENSG00000271334,ENST00000316124,ENSE00003649588,39521519,39521627,109
1697,1698,ENSG00000271334,ENST00000316124,ENSE00003673953,39524251,39524708,458
1698,1699,ENSG00000271334,ENST00000355909,ENSE00003649588,39521519,39521627,109
1699,1700,ENSG00000271334,ENST00000355909,ENSE00003569106,39524263,39524703,441
1700,1701,ENSG00000271564,ENST00000316124,ENSE00003667020,52334295,52334377,83
1701,1702,ENSG00000271564,ENST00000316124,ENSE00003625303,52340893,52341057,165
1702,1703,ENSG00000271564,ENST00000316124,ENSE00003505469,52341293,52341896,604
1703,1704,ENSG00000271736,ENST00000316124,ENSE00003694786,157280716,157280853,138
