,SNO,Gene ID,Transcript ID,Exon ID,Exon Start,Exon End,Exon Length
347,348,ENSG00000227193,ENST00000536405,ENSE00001762246,121118126,121118278,153
348,349,ENSG00000227193,ENST00000536405,ENSE00001798390,121120031,121120071,41
349,350,ENSG00000227193,ENST00000536405,ENSE00001715554,121128110,121128232,123
350,351,ENSG00000227193,ENST00000536405,ENSE00001670845,121146650,121146826,177
351,352,ENSG00000227240,ENST00000536405,ENSE00001693608,194149473,194149856,384
352,353,ENSG00000227240,ENST00000536405,ENSE00001722768,194197523,194197586,64
353,354,ENSG00000227240,ENST00000536405,ENSE00001647852,194198311,194198694,384
354,355,ENSG00000227307,ENST00000536405,ENSE00001745347,120980652,120980700,49
355,356,ENSG00000227307,ENST00000536405,ENSE00001646867,120925547,120926440,894
356,357,ENSG00000227338,ENST00000536405,ENSE00001676128,3266003,3266107,105
357,358,ENSG00000227338,ENST00000536405,ENSE00001798325,3266658,3267015,358
358,359,ENSG00000227373,ENST00000536405,ENSE00001787133,174158887,174159153,267
359,360,ENSG00000227373,ENST00000536405,ENSE00001730425,174155627,174155697,71
360,361,ENSG00000227373,ENST00000536405,ENSE00001679755,174115300,174115649,350
361,362,ENSG00000227373,ENST00000541891,ENSE00001657562,174159917,174160004,88
362,363,ENSG00000227373,ENST00000541891,ENSE00001730425,174155627,174155697,71
363,364,ENSG00000227373,ENST00000541891,ENSE00001591475,174122084,174122192,109
364,365,ENSG00000227373,ENST00000541891,ENSE00001801752,174115383,174115649,267
365,366,ENSG00000227373,ENST00000244906,ENSE00001617810,174158887,174159133,247
366,367,ENSG00000227373,ENST00000244906,ENSE00001730425,174155627,174155697,71
367,368,ENSG00000227373,ENST00000244906,ENSE00001696404,174115601,174115643,43
368,369,ENSG00000227373,ENST00000602376,ENSE00001679157,174159164,174159287,124
369,370,ENSG00000227373,ENST00000602376,ENSE00001620804,174158887,174158990,104
370,371,ENSG00000227373,ENST00000602376,ENSE00001730425,174155627,174155697,71
371,372,ENSG00000227373,ENST00000602376,ENSE00001788785,174121638,174121786,149
372,373,ENSG00000227374,ENST00000536405,ENSE00001804578,129768844,129769077,234
373,374,ENSG00000227374,ENST00000536405,ENSE00001698102,129769175,129769435,261
374,375,ENSG00000227475,ENST00000536405,ENSE00001680347,36089279,36089389,111
375,376,ENSG00000227475,ENST00000536405,ENSE00001806396,36089086,36089161,76
376,377,ENSG00000227485,ENST00000536405,ENSE00001776511,63024207,63024310,104
377,378,ENSG00000227485,ENST00000536405,ENSE00001803634,63025404,63025658,255
378,379,ENSG00000227579,ENST00000536405,ENSE00001707469,177576711,177576949,239
379,380,ENSG00000227579,ENST00000536405,ENSE00001663774,177573728,177573784,57
380,381,ENSG00000227579,ENST00000536405,ENSE00001659108,177393287,177393788,502
381,382,ENSG00000227579,ENST00000541891,ENSE00001750849,177597571,177597709,139
382,383,ENSG00000227579,ENST00000541891,ENSE00001626292,177576711,177576950,240
383,384,ENSG00000227579,ENST00000541891,ENSE00001663774,177573728,177573784,57
384,385,ENSG00000227579,ENST00000541891,ENSE00001660164,177393679,177393788,110
385,386,ENSG00000227683,ENST00000536405,ENSE00001735051,45181082,45181427,346
386,387,ENSG00000227683,ENST00000536405,ENSE00001770347,45164228,45164416,189
387,388,ENSG00000227712,ENST00000536405,ENSE00001738829,119326963,119327303,341
388,389,ENSG00000227712,ENST00000536405,ENSE00001740225,119294026,119294167,142
389,390,ENSG00000227712,ENST00000536405,ENSE00001683222,119260265,119260679,415
390,391,ENSG00000227733,ENST00000536405,ENSE00003716940,148200531,148200553,23
391,392,ENSG00000227733,ENST00000536405,ENSE00001754476,148199995,148200094,100
392,393,ENSG00000227733,ENST00000536405,ENSE00001709137,148195959,148196281,323
393,394,ENSG00000227733,ENST00000536405,ENSE00003712647,148174288,148174393,106
394,395,ENSG00000227733,ENST00000536405,ENSE00003715645,148164397,148164463,67
395,396,ENSG00000227733,ENST00000536405,ENSE00003072241,148159213,148162859,3647
396,397,ENSG00000227733,ENST00000541891,ENSE00003768435,148176298,148176331,34
397,398,ENSG00000227733,ENST00000541891,ENSE00003712647,148174288,148174393,106
398,399,ENSG00000227733,ENST00000541891,ENSE00003761499,148173626,148173739,114
399,400,ENSG00000227733,ENST00000541891,ENSE00003775029,148172944,148173010,67
400,401,ENSG00000227733,ENST00000541891,ENSE00003768742,148168354,148168550,197
401,402,ENSG00000227733,ENST00000541891,ENSE00003715645,148164397,148164463,67
402,403,ENSG00000227733,ENST00000541891,ENSE00003763644,148163572,148163672,101
403,404,ENSG00000227733,ENST00000244906,ENSE00003740567,148228536,148228657,122
404,405,ENSG00000227733,ENST00000244906,ENSE00003728407,148227988,148228069,82
405,406,ENSG00000227733,ENST00000244906,ENSE00001677207,148226494,148226621,128
406,407,ENSG00000227733,ENST00000244906,ENSE00001714738,148216937,148217130,194
407,408,ENSG00000227733,ENST00000244906,ENSE00003730245,148206602,148206633,32
408,409,ENSG00000227733,ENST00000244906,ENSE00001777424,148205624,148205692,69
409,410,ENSG00000227733,ENST00000244906,ENSE00001754476,148199995,148200094,100
410,411,ENSG00000227733,ENST00000244906,ENSE00001709137,148195959,148196281,323
411,412,ENSG00000227733,ENST00000602376,ENSE00003743676,148205624,148205749,126
412,413,ENSG00000227733,ENST00000602376,ENSE00003079579,148200531,148200633,103
413,414,ENSG00000227733,ENST00000602376,ENSE00001754476,148199995,148200094,100
414,415,ENSG00000227733,ENST00000602376,ENSE00003734564,148196098,148196281,184
415,416,ENSG00000227733,ENST00000532116,ENSE00001845217,148205624,148205752,129
416,417,ENSG00000227733,ENST00000532116,ENSE00001754476,148199995,148200094,100
417,418,ENSG00000227733,ENST00000532116,ENSE00003732515,148196250,148196281,32
418,419,ENSG00000227733,ENST00000602310,ENSE00003116554,148216937,148217078,142
419,420,ENSG00000227733,ENST00000602310,ENSE00003207588,148208533,148208654,122
420,421,ENSG00000227733,ENST00000602310,ENSE00003095467,148206495,148206633,139
421,422,ENSG00000227733,ENST00000602310,ENSE00001777424,148205624,148205692,69
422,423,ENSG00000227733,ENST00000602310,ENSE00003058130,148201408,148201478,71
423,424,ENSG00000227733,ENST00000602310,ENSE00003079579,148200531,148200633,103
424,425,ENSG00000227733,ENST00000602310,ENSE00003219358,148200000,148200094,95
425,426,ENSG00000227733,ENST00000649867,ENSE00003116554,148216937,148217078,142
426,427,ENSG00000227733,ENST00000649867,ENSE00003193206,148206002,148206633,632
427,428,ENSG00000227733,ENST00000616197,ENSE00003739014,148227988,148228070,83
428,429,ENSG00000227733,ENST00000616197,ENSE00003744552,148226735,148226798,64
429,430,ENSG00000227733,ENST00000616197,ENSE00001714738,148216937,148217130,194
430,431,ENSG00000227733,ENST00000616197,ENSE00003207588,148208533,148208654,122
431,432,ENSG00000227733,ENST00000616197,ENSE00003730795,148207934,148207963,30
432,433,ENSG00000227733,ENST00000616197,ENSE00003727247,148206596,148206633,38
433,434,ENSG00000227733,ENST00000415019,ENSE00003785205,148246629,148247108,480
434,435,ENSG00000227733,ENST00000415019,ENSE00003728407,148227988,148228069,82
435,436,ENSG00000227733,ENST00000415019,ENSE00001714738,148216937,148217130,194
436,437,ENSG00000227733,ENST00000415019,ENSE00003789357,148207839,148208654,816
437,438,ENSG00000227733,ENST00000615020,ENSE00003116554,148216937,148217078,142
438,439,ENSG00000227733,ENST00000615020,ENSE00003152457,148216039,148216305,267
439,440,ENSG00000227733,ENST00000615020,ENSE00003207588,148208533,148208654,122
440,441,ENSG00000227733,ENST00000615020,ENSE00003165556,148207843,148207884,42
441,442,ENSG00000227733,ENST00000366160,ENSE00003788314,148246295,148246463,169
442,443,ENSG00000227733,ENST00000366160,ENSE00003728407,148227988,148228069,82
443,444,ENSG00000227733,ENST00000366160,ENSE00001677207,148226494,148226621,128
444,445,ENSG00000227733,ENST00000366160,ENSE00001714738,148216937,148217130,194
445,446,ENSG00000227733,ENST00000366160,ENSE00001817007,148208088,148208654,567
446,447,ENSG00000227733,ENST00000366253,ENSE00003771893,148254929,148255012,84
447,448,ENSG00000227733,ENST00000366253,ENSE00001714738,148216937,148217130,194
448,449,ENSG00000227733,ENST00000366253,ENSE00001817007,148208088,148208654,567
449,450,ENSG00000227733,ENST00000428915,ENSE00003773833,148246629,148246686,58
450,451,ENSG00000227733,ENST00000428915,ENSE00003728407,148227988,148228069,82
451,452,ENSG00000227733,ENST00000428915,ENSE00003718693,148225076,148225289,214
452,453,ENSG00000227733,ENST00000428915,ENSE00001714738,148216937,148217130,194
453,454,ENSG00000227733,ENST00000428915,ENSE00003788937,148208091,148208654,564
454,455,ENSG00000227733,ENST00000366376,ENSE00001894571,148216937,148218888,1952
455,456,ENSG00000227733,ENST00000366376,ENSE00001950079,148208094,148208654,561
456,457,ENSG00000227733,ENST00000455038,ENSE00003785139,148246629,148246764,136
457,458,ENSG00000227733,ENST00000455038,ENSE00003740567,148228536,148228657,122
458,459,ENSG00000227733,ENST00000455038,ENSE00003728407,148227988,148228069,82
459,460,ENSG00000227733,ENST00000455038,ENSE00001714738,148216937,148217130,194
460,461,ENSG00000227733,ENST00000455038,ENSE00003723926,148208096,148208654,559
461,462,ENSG00000227733,ENST00000453837,ENSE00003712667,148227988,148228032,45
462,463,ENSG00000227733,ENST00000453837,ENSE00001677207,148226494,148226621,128
463,464,ENSG00000227733,ENST00000453837,ENSE00003718693,148225076,148225289,214
464,465,ENSG00000227733,ENST00000453837,ENSE00001714738,148216937,148217130,194
465,466,ENSG00000227733,ENST00000453837,ENSE00003732414,148208588,148208654,67
466,467,ENSG00000227733,ENST00000392097,ENSE00003735452,148228536,148228658,123
467,468,ENSG00000227733,ENST00000392097,ENSE00003728407,148227988,148228069,82
468,469,ENSG00000227733,ENST00000392097,ENSE00003744552,148226735,148226798,64
469,470,ENSG00000227733,ENST00000392097,ENSE00001677207,148226494,148226621,128
470,471,ENSG00000227733,ENST00000392097,ENSE00003718693,148225076,148225289,214
471,472,ENSG00000227733,ENST00000392097,ENSE00003724274,148216947,148217130,184
472,473,ENSG00000227733,ENST00000399003,ENSE00003740567,148228536,148228657,122
473,474,ENSG00000227733,ENST00000399003,ENSE00003728407,148227988,148228069,82
474,475,ENSG00000227733,ENST00000399003,ENSE00003718063,148226494,148226798,305
475,476,ENSG00000227733,ENST00000399003,ENSE00003738216,148226101,148226253,153
476,477,ENSG00000227733,ENST00000399003,ENSE00003718693,148225076,148225289,214
477,478,ENSG00000227733,ENST00000399003,ENSE00003713945,148216984,148217130,147
478,479,ENSG00000227818,ENST00000536405,ENSE00001711844,162039016,162039243,228
479,480,ENSG00000227818,ENST00000536405,ENSE00001766937,162039343,162039567,225
480,481,ENSG00000227851,ENST00000536405,ENSE00001736021,111351937,111352103,167
481,482,ENSG00000227851,ENST00000536405,ENSE00001644284,111349939,111350198,260
482,483,ENSG00000227912,ENST00000536405,ENSE00001605239,2166332,2166405,74
483,484,ENSG00000227912,ENST00000536405,ENSE00001794643,2167214,2169460,2247
484,485,ENSG00000227935,ENST00000536405,ENSE00001627142,57386576,57386722,147
485,486,ENSG00000227935,ENST00000536405,ENSE00001779637,57386890,57387450,561
486,487,ENSG00000228037,ENST00000536405,ENSE00001795368,2581560,2581650,91
487,488,ENSG00000228037,ENST00000536405,ENSE00001694676,2583370,2583495,126
488,489,ENSG00000228037,ENST00000536405,ENSE00001601095,2584125,2584533,409
489,490,ENSG00000228044,ENST00000536405,ENSE00001628034,234646289,234646505,217
490,491,ENSG00000228044,ENST00000536405,ENSE00001698484,234655226,234655464,239
491,492,ENSG00000228044,ENST00000536405,ENSE00001688983,234656108,234656233,126
492,493,ENSG00000228044,ENST00000536405,ENSE00001789850,234660134,234660924,791
493,494,ENSG00000228044,ENST00000541891,ENSE00001712422,234656125,234656233,109
494,495,ENSG00000228044,ENST00000541891,ENSE00001594986,234680811,234681122,312
495,496,ENSG00000228044,ENST00000244906,ENSE00001631286,234674096,234674126,31
496,497,ENSG00000228044,ENST00000244906,ENSE00001594599,234680811,234680925,115
497,498,ENSG00000228044,ENST00000244906,ENSE00001598405,234682692,234683176,485
498,499,ENSG00000228048,ENST00000536405,ENSE00001602584,55506219,55506286,68
499,500,ENSG00000228048,ENST00000536405,ENSE00001605217,55512850,55513217,368
500,501,ENSG00000228106,ENST00000536405,ENSE00001631859,222815022,222815078,57
501,502,ENSG00000228106,ENST00000536405,ENSE00001761751,222835119,222835215,97
502,503,ENSG00000228106,ENST00000536405,ENSE00001679548,222836996,222837384,389
503,504,ENSG00000228106,ENST00000541891,ENSE00001655320,222815037,222815078,42
504,505,ENSG00000228106,ENST00000541891,ENSE00001761751,222835119,222835215,97
505,506,ENSG00000228106,ENST00000541891,ENSE00001715657,222836923,222837339,417
506,507,ENSG00000228106,ENST00000244906,ENSE00001650815,222815047,222815078,32
507,508,ENSG00000228106,ENST00000244906,ENSE00001695032,222827428,222827601,174
508,509,ENSG00000228106,ENST00000244906,ENSE00001761751,222835119,222835215,97
509,510,ENSG00000228106,ENST00000244906,ENSE00001725041,222836996,222837066,71
510,511,ENSG00000228106,ENST00000244906,ENSE00002422801,222837219,222837229,11
511,512,ENSG00000228106,ENST00000602376,ENSE00001612313,222815051,222815078,28
512,513,ENSG00000228106,ENST00000602376,ENSE00001761751,222835119,222835215,97
513,514,ENSG00000228106,ENST00000602376,ENSE00001725041,222836996,222837066,71
514,515,ENSG00000228106,ENST00000602376,ENSE00001716379,222837219,222837384,166
515,516,ENSG00000228106,ENST00000532116,ENSE00002427138,222815059,222815078,20
516,517,ENSG00000228106,ENST00000532116,ENSE00001708331,222823856,222823945,90
517,518,ENSG00000228106,ENST00000532116,ENSE00001695032,222827428,222827601,174
518,519,ENSG00000228106,ENST00000532116,ENSE00001761751,222835119,222835215,97
519,520,ENSG00000228106,ENST00000532116,ENSE00001752688,222836996,222837382,387
520,521,ENSG00000228106,ENST00000602310,ENSE00002382970,222815061,222815078,18
521,522,ENSG00000228106,ENST00000602310,ENSE00001761751,222835119,222835215,97
522,523,ENSG00000228106,ENST00000602310,ENSE00001671462,222836923,222837384,462
523,524,ENSG00000228106,ENST00000649867,ENSE00001726257,222815075,222815171,97
524,525,ENSG00000228106,ENST00000649867,ENSE00001689460,222827279,222827311,33
525,526,ENSG00000228106,ENST00000616197,ENSE00001731692,222815078,222815171,94
526,527,ENSG00000228106,ENST00000616197,ENSE00001708331,222823856,222823945,90
527,528,ENSG00000228106,ENST00000616197,ENSE00001761751,222835119,222835215,97
528,529,ENSG00000228106,ENST00000616197,ENSE00001725041,222836996,222837066,71
529,530,ENSG00000228106,ENST00000616197,ENSE00001750687,222837219,222837383,165
530,531,ENSG00000228106,ENST00000415019,ENSE00001644596,222815111,222815171,61
531,532,ENSG00000228106,ENST00000415019,ENSE00001769782,222827428,222827582,155
532,533,ENSG00000228106,ENST00000615020,ENSE00001755142,222815129,222815171,43
533,534,ENSG00000228106,ENST00000615020,ENSE00001761751,222835119,222835215,97
534,535,ENSG00000228106,ENST00000615020,ENSE00001663312,222836996,222837300,305
535,536,ENSG00000228106,ENST00000366160,ENSE00003464718,222823884,222823945,62
536,537,ENSG00000228106,ENST00000366160,ENSE00001761751,222835119,222835215,97
537,538,ENSG00000228106,ENST00000366160,ENSE00001679548,222836996,222837384,389
538,539,ENSG00000228106,ENST00000366253,ENSE00001639241,222830980,222831042,63
539,540,ENSG00000228106,ENST00000366253,ENSE00001761751,222835119,222835215,97
540,541,ENSG00000228106,ENST00000366253,ENSE00001679548,222836996,222837384,389
541,542,ENSG00000228140,ENST00000536405,ENSE00001754918,15409287,15409433,147
542,543,ENSG00000228140,ENST00000536405,ENSE00001603261,15409070,15409171,102
543,544,ENSG00000228140,ENST00000536405,ENSE00001611017,15402979,15407907,4929
544,545,ENSG00000228153,ENST00000536405,ENSE00001697926,204663872,204664010,139
545,546,ENSG00000228153,ENST00000536405,ENSE00001602754,204664308,204664613,306
546,547,ENSG00000228176,ENST00000536405,ENSE00001756769,29709324,29709547,224
547,548,ENSG00000228176,ENST00000536405,ENSE00001675387,29708851,29709124,274
548,549,ENSG00000228229,ENST00000536405,ENSE00001603366,13324039,13324162,124
549,550,ENSG00000228229,ENST00000536405,ENSE00001626484,13324259,13324518,260
550,551,ENSG00000228239,ENST00000536405,ENSE00001607158,157237048,157237136,89
551,552,ENSG00000228239,ENST00000536405,ENSE00001709824,157232231,157232540,310
552,553,ENSG00000228255,ENST00000536405,ENSE00001709024,213731416,213731558,143
553,554,ENSG00000228255,ENST00000536405,ENSE00001625853,213794384,213794587,204
554,555,ENSG00000228261,ENST00000536405,ENSE00001699001,104323369,104323570,202
555,556,ENSG00000228261,ENST00000536405,ENSE00001771351,104323938,104324023,86
556,557,ENSG00000228261,ENST00000536405,ENSE00001739147,104326339,104327004,666
557,558,ENSG00000228423,ENST00000536405,ENSE00001597866,8806779,8807051,273
558,559,ENSG00000228423,ENST00000536405,ENSE00001748161,8805860,8805939,80
559,560,ENSG00000228426,ENST00000536405,ENSE00001660482,43665668,43665793,126
560,561,ENSG00000228426,ENST00000536405,ENSE00001596380,43666670,43667005,336
561,562,ENSG00000228484,ENST00000536405,ENSE00001606218,114764788,114764992,205
562,563,ENSG00000228484,ENST00000536405,ENSE00001785363,114775942,114776161,220
563,564,ENSG00000228484,ENST00000536405,ENSE00001725826,114777951,114779903,1953
564,565,ENSG00000228484,ENST00000541891,ENSE00003837440,114769039,114769120,82
565,566,ENSG00000228484,ENST00000541891,ENSE00003837635,114775942,114776165,224
566,567,ENSG00000228484,ENST00000541891,ENSE00003831890,114777951,114778041,91
567,568,ENSG00000228484,ENST00000541891,ENSE00003835848,114794036,114794344,309
568,569,ENSG00000228527,ENST00000536405,ENSE00001647163,58304553,58304819,267
569,570,ENSG00000228527,ENST00000536405,ENSE00001669854,58305561,58305621,61
570,571,ENSG00000228549,ENST00000536405,ENSE00001698707,16870945,16873107,2163
571,572,ENSG00000228549,ENST00000536405,ENSE00001635018,16873723,16874079,357
